hid,wp,age,gender,marital_status,employment,driving_licence,age_discrete,htype,hsize,nbcars,nbcars_agg,role
310801,0.53925303329976,80,2,2,4,2,6,210,2,1,1,1
310805,0.7903782071855,29,1,1,1,1,4,210,2,2,2,1
310806,0.62451600494652,60,1,3,1,1,5,210,2,2,2,1
310810,0.84197182063584,10,1,1,5,2,1,220,3,1,1,3
310812,0.74272384496555,35,2,2,2,2,4,220,3,1,1,2
310813,0.34426299667956,63,1,2,1,1,5,210,2,2,2,1
310814,0.31637988313834,69,2,2,4,2,6,210,2,1,1,2
310817,0.69375285085192,17,2,1,1,2,2,230,3,1,1,3
310818,0.27919823682991,37,2,1,1,1,4,10,1,0,0,1
310821,0.51131219520634,57,1,2,1,2,5,210,2,1,1,2
310822,0.48723425454899,43,2,2,1,1,4,210,2,1,1,2
310824,0.96521463333947,25,1,1,1,2,4,220,3,1,1,3
310825,0.61316998561606,20,2,1,1,1,3,220,4,1,1,3
310828,0.82392546983436,9,2,1,5,2,1,220,4,2,2,3
310834,0.48457261266375,13,2,1,5,2,1,220,4,1,1,3
310834,0.49574081629783,9,1,1,5,2,1,220,4,1,1,4
310837,0.22929681687098,70,2,3,4,1,6,10,1,1,1,1
310838,0.543675507995,57,2,2,1,1,5,210,2,1,1,2
310839,0.32173497839953,9,1,1,5,2,1,230,2,1,1,2
310840,0.20794620707656,55,1,4,1,1,5,10,1,1,1,1
310843,0.2711941036446,72,2,3,4,1,6,10,1,1,1,1
310849,0.57407981100826,49,2,2,1,1,5,220,4,1,1,2
310849,0.57028822987299,13,1,1,5,2,1,220,4,1,1,4
310852,0.48674103943765,81,1,2,4,1,6,210,2,1,1,1
310853,0.39365502187317,38,1,2,1,1,4,220,4,2,2,1
310853,0.40066261688156,35,2,2,1,1,4,220,4,2,2,2
310855,0.43231861317225,63,1,2,1,1,5,210,2,2,2,1
310856,1.46499333839997,28,1,2,1,1,4,210,2,0,0,1
310857,0.50426465991373,46,1,2,1,1,5,220,5,1,1,2
310857,0.53869743333074,24,2,1,1,2,4,220,5,1,1,3
310858,0.82300361701436,6,2,1,5,2,1,220,3,2,2,3
310861,0.78159661498728,57,1,2,1,1,5,220,4,3,3,1
310861,0.83496648459496,24,2,1,1,1,4,220,4,3,3,3
310865,0.75067273665547,38,1,2,1,1,4,210,2,1,1,2
310866,0.5849824443561,51,1,4,1,1,5,220,3,2,2,1
310867,0.42291187408253,66,2,2,4,2,6,210,2,1,1,2
310869,0.53240073569178,40,2,1,1,1,4,220,3,1,1,1
310872,0.31717308562278,67,1,2,4,1,6,210,2,1,1,1
310874,0.34711664809858,83,2,3,4,1,6,10,1,1,1,1
310875,0.15424399851713,50,2,4,1,1,5,10,1,1,1,1
310876,0.81595850638972,48,2,2,2,2,5,220,4,1,1,1
310876,0.87422647155451,19,2,1,2,2,3,220,4,1,1,3
310877,0.74265954528018,50,2,2,2,1,5,220,4,2,2,2
310877,1.29028290276405,20,1,1,3,1,3,220,4,2,2,4
310878,0.54892681903038,48,1,2,1,1,5,220,4,2,2,1
310878,0.56931467802778,18,2,1,1,1,3,220,4,2,2,4
310879,0.60068192657517,49,1,2,1,1,5,220,5,1,1,1
310879,0.60290103550847,20,1,1,1,1,3,220,5,1,1,3
310884,0.35898190853809,51,1,2,1,1,5,210,2,1,1,2
310887,0.5522165869573,59,2,2,1,2,5,210,2,1,1,2
310888,0.40304977690933,46,2,2,1,1,5,220,4,1,1,2
310888,0.39136772397519,17,2,1,3,2,2,220,4,1,1,4
310889,0.41676756789748,29,1,1,1,1,4,10,1,0,0,1
310890,0.3155941306221,46,1,2,1,1,5,10,1,1,1,1
310891,0.87886366315974,24,1,1,3,1,4,220,3,1,1,3
310894,0.72760243312721,42,1,2,1,1,4,220,4,1,1,2
310894,0.82561975677533,18,1,1,1,1,3,220,4,1,1,3
310898,0.8785704621274,44,1,2,2,1,5,220,3,2,2,1
310899,0.46989915886069,65,2,2,4,1,6,210,2,0,0,2
310900,0.85162772072443,11,2,1,5,2,1,220,5,1,1,4
310900,0.85162772072443,6,2,1,5,2,1,220,5,1,1,5
310902,0.59847222269275,38,1,2,2,2,4,210,2,0,0,2
310909,0.51695521250377,61,1,2,1,1,5,210,2,2,2,1
310910,1.26549668474072,40,1,4,1,1,4,210,2,1,1,1
310912,0.66410767766766,34,1,2,1,1,4,220,3,1,1,1
310913,0.39978792274238,64,1,3,1,1,5,210,2,1,1,2
310914,0.40066261688156,43,2,2,2,1,4,220,4,2,2,1
310914,0.3887578748861,7,2,1,5,2,1,220,4,2,2,4
310916,0.38022043366712,57,1,2,1,1,5,210,2,1,1,1
310918,0.4528358534208,70,1,2,4,1,6,210,2,1,1,2
310921,1.07628674994857,24,2,1,1,1,4,210,2,0,0,2
310922,0.49313966773574,81,2,2,4,1,6,210,2,1,1,2
310926,0.64956962492717,58,1,2,1,2,5,220,4,0,0,1
310926,0.71453629981208,13,1,1,5,2,1,220,4,0,0,4
310927,0.50537878263454,47,1,2,1,1,5,220,5,2,2,1
310927,0.55488824302547,43,2,2,1,1,4,220,5,2,2,2
310928,0.1962596082692,68,1,4,4,1,6,10,1,1,1,1
310929,0.30489127653151,79,1,2,4,1,6,210,2,1,1,1
310930,0.52188968138393,19,2,1,3,1,3,220,4,2,2,3
310930,0.48218332939948,17,1,1,1,2,2,220,4,2,2,4
310933,0.3428616840296,64,2,2,4,1,5,210,2,2,2,2
310937,0.34344259743155,41,2,4,1,1,4,230,2,2,2,1
310941,0.53125632786484,54,2,2,1,1,5,220,4,3,3,2
310941,0.59272462213076,26,1,1,1,1,4,220,4,3,3,3
310943,0.38458799820235,10,1,1,5,2,1,230,2,1,1,2
310945,0.33919748490271,55,2,3,2,2,5,10,1,0,0,1
310946,0.41631222312654,40,1,1,1,1,4,10,1,1,1,1
310948,0.603380508346,38,2,2,1,1,4,30,5,2,2,2
310952,0.3299066567348,70,2,2,4,2,6,210,2,0,0,2
310954,0.52262290580564,61,2,2,2,1,5,210,2,2,2,2
310960,0.25401179052877,51,2,2,1,1,5,10,1,1,1,1
310964,0.54635552194893,28,2,4,1,1,4,220,3,0,0,2
310968,0.34426299667956,63,1,2,4,1,5,210,2,1,1,1
310971,0.25313863467251,56,2,1,1,1,5,10,1,1,1,1
310973,0.54598742653507,42,2,2,1,1,4,210,2,2,2,2
310974,0.24067042366694,46,2,1,1,2,5,10,1,0,0,1
310978,0.43367383081886,58,1,4,1,1,5,210,2,2,2,1
310979,0.76476331537218,25,2,1,1,2,4,220,3,1,1,3
310980,0.86483115796677,56,1,4,1,1,5,220,3,3,3,1
310981,0.47769869348081,43,2,4,1,1,4,230,2,1,1,1
310983,0.47350088814239,40,1,2,1,1,4,220,5,2,2,1
310983,0.46761044265358,14,2,1,5,2,1,220,5,2,2,4
310984,0.46503686257605,61,2,3,4,2,5,210,2,2,2,2
310986,0.56022640926345,20,1,1,1,1,3,220,5,1,1,3
310986,0.72416386993463,12,2,1,5,2,1,220,5,1,1,5
310991,0.35030104695011,68,1,2,4,1,6,210,2,1,1,1
310996,1.06180474023729,30,1,1,1,1,4,210,2,1,1,1
310999,0.47107725266535,65,1,2,1,1,6,210,2,1,1,1
311000,0.30533437207754,74,2,1,4,1,6,10,1,1,1,1
311003,0.21045522500179,48,2,4,1,1,5,10,1,1,1,1
311004,0.30489127653151,79,1,2,4,2,6,210,2,1,1,2
311005,0.83592694644372,60,1,2,1,1,5,210,2,1,1,2
311006,0.51091533899034,25,1,1,2,1,4,220,4,2,2,3
311006,0.51718707283927,23,2,1,3,2,3,220,4,2,2,4
311009,0.22135810252437,64,2,3,4,1,5,10,1,1,1,1
311010,0.90993580825844,56,2,2,2,1,5,220,3,1,1,2
311011,0.6669749981384,44,2,2,1,1,5,220,3,1,1,2
311012,0.66351556391072,25,2,2,1,1,4,30,2,2,2,2
311017,0.32880373072647,64,2,2,4,1,5,210,2,1,1,2
311019,0.63384956522386,47,1,2,1,1,5,220,4,2,2,1
311021,0.47318518849695,26,2,2,2,1,4,220,4,2,2,2
311023,0.42930744132807,75,2,2,4,1,6,210,2,1,1,2
311025,0.47431054644098,32,2,2,1,1,4,220,4,2,2,2
311026,1.36228771750951,19,2,1,1,1,3,230,3,1,1,3
311030,0.3299066567348,75,2,2,4,2,6,210,2,1,1,2
311031,0.485389142039,52,2,2,1,1,5,220,4,1,1,1
311031,0.48218332939948,16,1,1,2,2,2,220,4,1,1,4
311039,0.61579795603883,59,2,2,1,1,5,30,5,2,2,1
311040,0.95650906975375,47,2,2,1,1,5,220,3,3,3,2
311045,0.78871701474647,28,2,1,1,1,4,210,2,1,1,2
311048,0.2711941036446,65,2,3,4,1,6,10,1,1,1,1
311050,0.45654790775903,70,1,1,4,1,6,210,2,1,1,1
311052,0.50038433225424,10,2,1,5,2,1,220,5,1,1,3
311054,0.46051414870493,33,2,2,1,1,4,220,4,2,2,2
311057,0.3299066567348,71,2,2,4,2,6,210,2,1,1,2
311059,0.45662438321782,34,1,2,1,1,4,220,3,1,1,1
311062,0.59507900689516,34,2,2,1,1,4,220,4,2,2,1
311070,0.64401100109048,58,2,2,1,1,5,220,3,2,2,1
311074,0.37954427561545,52,1,1,1,1,5,10,1,2,2,1
311075,0.25964871133312,55,1,1,1,1,5,10,1,1,1,1
311077,0.43231861317225,62,1,2,1,1,5,210,2,1,1,2
311078,0.55934751787807,48,2,2,1,2,5,210,2,1,1,2
311079,0.64595567164422,31,2,1,1,1,4,210,2,2,2,2
311082,0.47035793272195,29,1,1,1,1,4,10,1,2,2,1
311084,0.43167333964618,32,1,1,1,1,4,10,1,0,0,1
311085,0.31792685650667,65,1,2,4,1,6,210,2,1,1,1
311087,0.58101297424878,21,2,1,1,1,3,220,5,3,3,3
311087,0.59287675011582,17,1,1,1,2,2,220,5,3,3,5
311091,0.31260520657502,45,1,2,1,1,5,220,4,4,4,1
311091,0.31059461908079,45,2,2,1,1,5,220,4,4,4,2
311092,0.83496648459496,20,2,1,1,2,3,230,2,1,1,2
311096,0.58762257070173,61,1,4,1,1,5,210,2,1,1,1
311098,0.33131426451623,31,2,1,1,1,4,10,1,0,0,1
311099,0.21516275356371,67,1,3,4,1,6,10,1,1,1,1
311100,0.39034040367946,62,1,2,1,1,5,210,2,1,1,1
311101,0.38800863882066,42,2,4,1,1,4,10,1,1,1,1
311103,0.60410814658893,34,2,4,1,1,4,220,3,2,2,2
311104,0.46534218717649,73,2,2,4,1,6,210,2,2,2,1
311107,0.71425760698617,39,1,2,1,1,4,220,3,1,1,1
311108,0.6104506489906,29,1,2,1,1,4,220,3,1,1,1
311109,1.08148944824801,28,1,1,2,1,4,220,3,2,2,2
311113,0.33623587059858,33,2,1,1,1,4,10,1,0,0,1
311115,0.56109256095174,29,1,2,1,1,4,220,3,2,2,2
311117,0.56071434226261,69,1,2,1,1,6,220,3,2,2,1
311118,0.54849359996212,32,2,2,2,2,4,220,5,0,0,2
311118,0.38739998532955,6,2,1,5,2,1,220,5,0,0,4
311120,1.15759350175574,45,1,2,1,1,5,220,3,1,1,2
311121,0.64684497021482,37,2,2,1,1,4,220,4,2,2,2
311124,0.44569654931671,48,1,2,1,1,5,220,4,1,1,1
311128,0.22114806324965,55,2,4,2,1,5,10,1,1,1,1
311129,0.28089895303123,78,2,1,1,2,6,10,1,0,0,1
311134,0.5006666642272,52,2,1,1,1,5,230,2,1,1,2
311135,0.38022043366712,62,1,2,4,1,5,210,2,1,1,1
311138,0.4046715412777,56,2,2,2,1,5,210,2,1,1,2
311139,0.99144721248156,33,1,1,1,1,4,210,2,2,2,2
311142,0.50345629156994,39,2,2,1,1,4,220,4,2,2,1
311142,0.41472214829603,14,1,1,5,2,1,220,4,2,2,3
311143,0.3299066567348,72,2,2,4,1,6,210,2,2,2,2
311144,0.367951375324,40,2,1,1,1,4,230,2,1,1,1
311148,0.38841033554238,80,2,3,4,1,6,10,1,1,1,1
311155,0.68196002592549,69,1,2,4,1,6,30,3,2,2,2
311156,0.19824746744347,54,1,4,2,1,5,10,1,1,1,1
311159,0.49203454754884,62,1,4,2,1,5,210,2,2,2,1
311162,0.45899740361891,19,2,1,1,1,3,220,4,1,1,3
311162,0.42407601483094,14,1,1,5,2,1,220,4,1,1,4
311163,0.63492504544262,21,1,1,2,2,3,230,2,1,1,2
311166,0.37777496432462,54,2,2,1,1,5,210,2,2,2,1
311168,0.79328911251987,11,2,1,5,2,1,220,5,1,1,3
311169,0.46983795390539,33,2,2,1,1,4,220,3,1,1,2
311171,0.96756987077393,38,2,2,1,1,4,220,3,1,1,2
311173,0.17915996276939,49,2,1,1,1,5,10,1,1,1,1
311176,0.9501974819231,58,1,4,2,1,5,210,2,1,1,1
311177,0.40565885894497,47,1,2,1,1,5,220,4,2,2,2
311177,0.48571442277195,19,1,1,1,2,3,220,4,2,2,3
311178,0.33676597229755,83,2,1,4,2,6,10,1,0,0,1
311179,1.50581534059549,27,1,1,1,1,4,210,2,1,1,1
311183,0.4965643141532,46,2,2,1,1,5,220,3,1,1,2
311184,0.85891241673794,46,2,2,1,1,5,220,5,3,3,2
311184,0.91066526196405,18,2,1,1,2,3,220,5,3,3,4
311186,0.43594136249132,14,1,1,5,2,1,220,4,3,3,4
311187,0.2386030425709,65,1,1,4,2,6,10,1,0,0,1
311189,0.49803475753828,54,2,4,1,1,5,210,2,2,2,2
311191,0.51131219520634,50,1,2,1,1,5,210,2,1,1,1
311192,0.85086784473887,6,2,1,5,2,1,220,4,0,0,3
311193,0.77443144640321,45,2,2,1,1,5,30,4,2,2,2
311194,0.3198419755638,66,2,2,4,2,6,210,2,1,1,2
311197,0.34942499638548,74,2,2,4,1,6,210,2,1,1,1
311201,0.52232825421023,40,2,1,1,1,4,10,1,1,1,1
311204,0.43477133637796,36,1,2,1,1,4,220,4,2,2,2
311205,0.39829964252485,79,1,2,4,2,6,210,2,1,1,1
311206,0.4528358534208,69,1,2,4,1,6,210,2,2,2,1
311209,0.55818962491954,28,2,1,1,1,4,10,1,0,0,1
311210,0.70545185898015,6,2,1,5,2,1,220,5,0,0,3
311212,1.15237148251598,45,1,2,2,1,5,220,6,1,1,1
311212,0.98933640170044,15,1,1,3,2,2,220,6,1,1,6
311214,0.4146935194028,15,2,1,3,2,2,220,4,1,1,3
311214,0.42425118227806,10,1,1,5,2,1,220,4,1,1,4
311215,0.16336543402324,62,2,4,1,2,5,10,1,0,0,1
311216,0.61573221679742,6,1,1,5,2,1,220,4,2,2,3
311217,0.54900829822115,51,2,1,1,1,5,220,3,2,2,2
311218,0.42953806320415,51,2,2,1,2,5,210,2,1,1,2
311219,0.38022043366712,59,1,2,1,1,5,210,2,2,2,1
311221,0.20794620707656,61,1,4,1,1,5,10,1,1,1,1
311223,0.36880133626017,61,2,4,1,2,5,30,3,1,1,1
311224,0.50149040921368,40,1,2,1,1,4,220,5,2,2,1
311224,0.38578307632366,38,2,2,1,1,4,220,5,2,2,2
311225,0.55613015408644,68,1,2,1,1,6,220,3,1,1,2
311226,0.36745869284899,45,2,2,1,1,5,220,4,2,2,2
311227,0.70080746511692,54,2,2,1,1,5,210,2,2,2,1
311228,0.38022043366712,64,1,2,1,1,5,210,2,1,1,1
311232,0.34525606398875,46,1,2,1,1,5,220,4,2,2,2
311232,0.34076985525851,15,1,1,3,2,2,220,4,2,2,3
311235,0.66553541187237,9,1,1,5,2,1,230,3,0,0,2
311236,0.78675501054085,37,2,2,2,1,4,220,6,1,1,2
311236,0.58083566486009,10,2,1,5,2,1,220,6,1,1,3
311237,0.60099392532234,34,2,2,1,1,4,220,4,1,1,2
311238,0.42953806320415,53,2,2,1,1,5,210,2,3,3,2
311240,0.18681991962219,50,2,1,1,1,5,10,1,0,0,1
311242,0.68897578288384,28,2,1,1,1,4,210,2,2,2,2
311249,1.6321651401788,28,2,2,1,1,4,220,4,2,2,2
311251,1.8926294259966,39,1,2,1,1,4,220,4,2,2,2
311259,1.56569469035646,34,2,2,1,1,4,210,2,2,2,2
311260,0.85278651715394,58,1,2,1,1,5,220,4,1,1,1
311260,0.84730163759793,46,2,2,1,1,5,220,4,1,1,2
311262,2.13721102923377,43,2,2,1,1,4,220,3,2,2,2
311264,1.76984575538238,13,2,1,5,2,1,220,3,2,2,3
311265,1.24891335108295,43,2,2,1,1,4,220,4,2,2,2
311265,1.23973395787469,15,1,1,3,2,2,220,4,2,2,3
311270,0.94533752660313,19,1,1,3,2,3,220,4,2,2,3
311270,0.82274332458384,15,2,1,3,2,2,220,4,2,2,4
311272,0.68686205875721,62,2,4,1,1,5,210,2,1,1,1
311273,0.50849662361469,51,2,4,2,2,5,10,1,0,0,1
311277,1.6553227842537,29,2,2,2,1,4,220,3,2,2,2
311278,0.88031219018374,66,1,2,1,1,6,210,2,2,2,1
311282,0.43300420519919,67,2,3,4,2,6,10,1,0,0,1
311284,1.41050825859812,47,1,2,1,1,5,220,5,2,2,2
311284,1.50682218882562,20,2,1,1,2,3,220,5,2,2,4
311288,1.1479054277644,70,1,2,1,1,6,220,4,4,4,1
311289,1.99687199183497,25,1,1,1,1,4,210,2,2,2,2
311292,1.28994309528649,37,1,2,1,1,4,220,5,2,2,1
311292,1.30325610567966,9,1,1,5,2,1,220,5,2,2,4
311296,1.4759292356313,46,2,2,2,1,5,30,5,3,3,3
311296,1.56767296546209,24,1,1,1,1,4,30,5,3,3,5
311297,0.64444919569592,50,2,1,1,1,5,10,1,1,1,1
311300,2.05686355804119,52,1,2,1,1,5,220,3,1,1,1
311301,1.5477653848542,52,1,2,1,1,5,220,4,3,3,1
311301,1.53781059951682,50,2,2,1,1,5,220,4,3,3,2
311303,1.41950453107118,61,1,1,1,2,5,30,4,3,3,1
311303,1.03933623553377,59,1,2,1,1,5,30,4,3,3,3
311304,3.14460587070675,29,2,1,1,1,4,210,2,2,2,2
311305,2.200959669098,42,2,1,1,1,4,210,2,2,2,1
311309,1.35249095280848,52,2,2,1,1,5,220,4,4,4,2
311309,1.45419625472205,23,2,1,1,1,3,220,4,4,4,4
311312,1.14439489198746,44,1,1,1,1,5,10,1,1,1,1
311316,1.92742519625189,39,2,1,1,1,4,210,2,1,1,2
311317,1.0313226958134,16,2,1,3,2,2,220,4,2,2,3
311317,1.05509214042971,12,1,1,5,2,1,220,4,2,2,4
311319,0.68164885040283,37,2,1,1,1,4,10,1,1,1,1
311320,0.60171737512678,76,1,3,4,1,6,10,1,1,1,1
311322,1.70301227558615,18,1,1,1,2,3,220,4,2,2,4
311324,1.12737200121256,48,2,2,1,1,5,220,4,2,2,1
311324,1.10848587369503,44,1,2,1,1,5,220,4,2,2,2
311326,1.52249706627945,55,1,2,1,1,5,220,4,2,2,1
311326,1.37712390782525,12,1,1,5,2,1,220,4,2,2,3
311329,0.98861347435684,53,2,2,1,1,5,210,2,2,2,1
311334,2.55884854267494,24,1,1,1,2,4,220,3,2,2,3
311335,0.92857534693518,60,2,2,1,1,5,210,2,2,2,2
311338,1.25586431647245,39,2,2,1,1,4,220,4,2,2,1
311338,1.04502881631769,38,1,2,1,1,4,220,4,2,2,2
311339,0.9502645732332,38,1,1,1,1,4,10,1,1,1,1
311340,0.83431953333021,85,1,2,4,2,6,210,2,0,0,1
311342,1.34864758945799,38,2,2,1,1,4,220,5,2,2,2
311342,1.33873515917428,11,1,1,5,2,1,220,5,2,2,5
311343,1.82233192978639,79,1,1,4,2,6,30,3,1,1,1
311345,1.61567614106796,53,2,4,1,1,5,220,3,2,2,2
311347,0.96036785286669,44,2,1,1,1,5,230,2,1,1,1
311348,0.942189266322,46,1,2,1,1,5,220,4,2,2,1
311348,0.99207487989251,41,2,2,1,1,4,220,4,2,2,2
311349,1.20105411694116,44,1,2,1,1,5,220,3,1,1,1
311351,1.99477566703826,34,2,1,1,1,4,220,5,2,2,2
311353,0.87079979440065,53,2,2,1,1,5,210,2,2,2,2
311357,1.29334421286834,54,2,2,1,1,5,210,2,1,1,2
311359,1.27220793828643,41,2,2,2,1,4,220,4,2,2,2
311359,1.23364191677587,9,2,1,5,2,1,220,4,2,2,4
311362,1.92580913292371,29,2,1,1,1,4,220,3,2,2,2
311365,1.23225395171196,45,2,2,2,1,5,220,4,3,3,2
311366,1.82499879051033,18,2,1,1,2,3,220,3,1,1,3
311367,0.75047472669578,71,2,3,4,1,6,10,1,1,1,1
311369,0.83431953333021,83,1,2,1,1,6,210,2,1,1,1
311371,0.96151246632898,79,1,2,1,1,6,210,2,0,0,2
311372,0.46485198424213,73,2,3,1,1,6,10,1,1,1,1
311374,0.39884872326518,64,2,4,1,1,5,10,1,1,1,1
311376,1.14186055799094,28,2,2,1,1,4,220,5,2,2,2
311377,0.81426489547337,65,2,2,1,1,6,210,2,2,2,2
311380,0.84799952636539,17,2,1,1,2,2,230,2,1,1,2
311385,1.83095739067788,60,1,2,1,1,5,220,3,2,2,1
311389,1.72071139897865,59,1,2,1,1,5,220,3,2,2,1
311390,1.4246898505958,20,1,1,1,1,3,220,4,3,3,3
311390,2.02102211360969,18,2,1,1,1,3,220,4,3,3,4
311394,3.12951225294513,29,1,1,1,1,4,220,5,1,1,1
311395,1.53851802057523,15,1,1,3,2,2,220,4,2,2,3
311398,2.10490165782724,58,1,2,1,1,5,210,2,2,2,1
311400,1.2225155022588,65,1,2,1,1,6,210,2,2,2,1
311402,2.71159016930276,30,2,2,1,1,4,210,2,1,1,1
311407,1.11469890711083,75,2,2,4,2,6,210,2,0,0,2
311410,0.54995770050171,75,2,3,4,2,6,10,1,0,0,1
311414,0.87286927494762,60,2,2,1,2,5,210,2,1,1,2
311418,0.53462618751723,79,2,3,4,2,6,10,1,0,0,1
311422,0.83580782395888,80,2,3,4,1,6,10,1,0,0,1
311423,0.55203100827961,62,1,4,4,1,5,10,1,1,1,1
311424,1.72206557873667,9,1,1,5,2,1,220,4,1,1,3
311429,1.12247652793634,58,2,2,1,1,5,220,4,3,3,1
311429,1.41587578115021,32,1,1,1,1,4,220,4,3,3,4
311431,1.27208797325041,50,1,2,1,1,5,220,4,2,2,1
311431,1.5933424866671,21,2,1,1,2,3,220,4,2,2,3
311433,1.32814453999472,41,2,1,1,1,4,210,2,2,2,2
311435,1.77849195964218,37,1,2,1,1,4,220,4,2,2,2
311438,1.68348512559281,42,2,2,2,1,4,220,4,3,3,2
311438,1.63845110653103,7,2,1,5,2,1,220,4,3,3,4
311440,1.0781443705276,43,1,1,1,1,4,10,1,1,1,1
311441,1.51402543610493,47,2,2,1,1,5,220,4,4,4,2
311441,1.37861800459479,22,1,1,1,1,3,220,4,4,4,3
311442,2.06693262049661,37,1,1,1,2,4,220,3,1,1,3
311446,0.91390870668973,53,1,2,1,1,5,210,2,2,2,1
311447,0.91390870668973,49,1,2,1,1,5,210,2,2,2,2
311451,2.07206489638502,53,1,2,1,1,5,220,4,3,3,1
311451,2.02689567106617,48,2,2,1,1,5,220,4,3,3,2
311452,1.30035070114466,70,2,2,4,2,6,210,2,1,1,2
311453,0.47478599298178,66,2,4,4,2,6,10,1,0,0,1
311454,0.7826639604938,64,1,1,1,1,5,10,1,2,2,1
311455,1.20473006906064,85,1,1,4,1,6,10,1,1,1,1
311456,1.39747710766357,53,1,2,1,1,5,220,4,4,4,1
311459,0.95291401030376,66,2,2,4,1,6,210,2,2,2,2
311460,1.17175256212499,70,2,2,1,1,6,210,2,2,2,2
311462,0.87079979440065,49,2,2,1,1,5,210,2,2,2,2
311465,1.75858955581847,40,2,2,2,1,4,220,4,2,2,2
311467,1.94684714901489,46,2,2,1,1,5,220,3,2,2,2
311470,1.85583586172003,37,1,1,1,1,4,220,5,2,2,1
311470,1.52403882008711,10,1,1,5,2,1,220,5,2,2,3
311472,0.78627969809086,47,1,4,1,2,5,10,1,0,0,1
311474,0.7834744915864,42,2,1,1,1,4,10,1,1,1,1
311476,1.08462634812504,88,1,3,4,1,6,230,2,3,3,1
311479,1.21749995820192,45,2,2,1,1,5,220,5,1,1,1
311479,1.20945882910246,9,1,1,5,2,1,220,5,1,1,4
311483,1.03689599196695,60,1,2,1,1,5,210,2,2,2,2
311485,0.9045783805416,51,1,2,1,1,5,210,2,2,2,2
311488,1.09896909611703,43,1,1,1,1,4,10,1,1,1,1
311490,0.47478599298178,71,2,3,4,2,6,10,1,0,0,1
311492,3.14996322466527,22,2,1,1,1,3,220,3,5,5,3
311494,2.71686586628141,20,1,1,1,1,3,220,3,2,2,3
311496,0.94687739220332,51,2,2,1,1,5,210,2,2,2,2
311498,0.81606112514975,66,1,2,4,1,6,210,2,2,2,2
311501,1.3555228240054,53,1,2,1,1,5,210,2,3,3,1
311502,1.57519588917131,40,2,2,3,1,4,220,5,1,1,2
311503,1.27271285401381,51,2,2,1,1,5,210,2,2,2,1
311504,0.89180866543936,65,1,2,1,1,6,210,2,1,1,1
311506,0.68259272283845,78,1,3,4,1,6,10,1,1,1,1
311507,1.16294524016715,14,2,1,5,2,1,230,3,1,1,2
311508,1.06719138358895,10,1,1,5,2,1,230,4,1,1,3
311508,1.04314936345137,6,2,1,5,2,1,230,4,1,1,4
311509,1.47343984674251,56,1,2,1,1,5,210,2,1,1,1
311510,0.8989777864744,31,2,2,2,1,4,220,4,3,3,2
311510,0.87172595475153,6,2,1,5,2,1,220,4,3,3,4
311511,0.95530308053457,67,1,2,4,1,6,210,2,1,1,1
311512,1.81079233215217,55,2,2,2,1,5,220,3,4,4,2
311513,0.60606649331775,80,1,4,4,1,6,10,1,1,1,1
311514,1.02468072740721,52,2,2,1,1,5,10,1,1,1,1
311515,1.91561472170778,44,1,2,1,1,5,220,3,2,2,1
311516,1.62690707680389,22,1,1,3,1,3,230,2,3,3,2
311517,1.78463741616214,9,2,1,5,2,1,220,6,2,2,4
311520,1.12847550470974,34,2,2,2,2,4,220,5,1,1,2
311520,0.8528468839698,12,1,1,5,2,1,220,5,1,1,4
311521,0.92310592876125,90,2,3,4,2,6,10,1,0,0,1
311524,0.99033376756258,62,2,2,1,1,5,210,2,2,2,2
311525,0.46905149236442,73,2,3,1,2,6,10,1,0,0,1
311527,0.725448785542,79,1,3,4,1,6,10,1,1,1,1
311528,1.41284094569487,43,1,1,1,1,4,10,1,1,1,1
311529,0.46993878216886,72,2,3,4,1,6,10,1,1,1,1
311531,1.01252385699985,17,1,1,1,2,2,230,2,1,1,2
311532,2.08493676799147,43,1,2,1,1,4,220,4,2,2,1
311532,1.74577642430874,40,2,2,1,1,4,220,4,2,2,2
311537,0.96848966641728,57,2,1,1,1,5,210,2,1,1,2
311540,1.7031442191917,52,1,2,1,1,5,220,3,2,2,1
311542,2.72757302102913,34,1,2,1,1,4,220,3,2,2,1
311543,1.38178362735956,38,1,2,1,1,4,220,5,1,1,1
311543,1.36459396343681,8,2,1,5,2,1,220,5,1,1,5
311545,1.6798892000331,7,1,1,5,2,1,220,4,3,3,3
311546,1.54800184316684,80,2,2,4,2,6,220,3,2,2,1
311551,1.20762117491864,39,2,2,1,1,4,220,4,2,2,2
311552,1.25313146107109,72,1,2,4,1,6,210,2,1,1,2
311554,0.93458633960958,59,1,2,1,1,5,210,2,2,2,1
311555,0.87643678573614,51,1,2,1,1,5,210,2,2,2,1
311556,3.6463358857349,38,2,2,1,1,4,220,3,2,2,2
311559,2.20116224315043,59,1,2,2,1,5,220,4,1,1,1
311560,1.88560846882596,40,2,2,1,1,4,220,3,2,2,2
311561,0.95168504680792,64,1,2,2,2,5,210,2,1,1,1
311562,0.97474011726903,69,1,2,4,1,6,210,2,0,0,1
311565,1.2585185989883,35,1,2,1,1,4,220,4,2,2,1
311567,0.78919377871525,71,1,1,4,1,6,10,1,1,1,1
311571,0.9512253796917,58,2,1,1,1,5,30,2,2,2,1
311573,0.9512253796917,47,2,1,2,2,5,210,2,0,0,2
311574,2.33290957531465,42,1,2,1,1,4,220,4,2,2,1
