person_id;household_id;birth;gender;primary_hh;role;marital_status;children_in_hh;singles_in_hh;partners_in_hh;hh_size;htype;married_in_hh;age;death_av;leave_av;birth_av;birth_unmarried_av;new_couple_av;marriage_av;couple_split_av;divorce_av;membership_id;marriage_date
56556;309415;1932;M;5773687;partner;2.0;0;0;2;2;210;2;78;1;0;0;0;0;1;0;1;56556_309415;1998.0
56557;830362;1932;M;5773688;partner;2.0;0;0;2;2;210;2;78;1;0;0;0;0;1;0;1;56557_830362;1969.0
56558;309415;1934;F;5773689;partner;2.0;0;0;2;2;210;2;76;1;0;1;0;0;1;0;1;56558_309415;1998.0
56559;830362;1934;F;5773690;partner;2.0;0;0;2;2;210;2;76;1;0;1;0;0;1;0;1;56559_830362;1969.0
56560;309420;1923;M;5773691;partner;2.0;0;0;2;2;210;2;87;1;0;0;0;0;1;0;1;56560_309420;1992.0
56561;309420;1924;F;5773692;partner;2.0;0;0;2;2;210;2;86;1;0;1;0;0;1;0;1;56561_309420;1992.0
56584;309442;1917;M;5773715;partner;2.0;0;0;2;2;210;2;93;1;0;0;0;0;1;0;1;56584_309442;1994.0
56585;309442;1927;F;5773716;partner;2.0;0;0;2;2;210;2;83;1;0;1;0;0;1;0;1;56585_309442;1994.0
56588;309453;1956;F;5773719;partner;2.0;1;0;2;3;220;2;54;1;0;1;0;0;1;0;1;56588_309453;1982.0
56589;309453;1957;M;5773720;partner;2.0;1;0;2;3;220;2;53;1;0;0;0;0;1;0;1;56589_309453;1982.0
56600;309471;1933;M;5773731;partner;2.0;0;0;2;2;210;2;77;1;0;0;0;0;1;0;1;56600_309471;2005.0
56601;830418;1933;M;5773732;partner;2.0;0;0;2;2;210;2;77;1;0;0;0;0;1;0;1;56601_830418;1968.0
56602;309471;1939;F;5773733;partner;2.0;0;0;2;2;210;2;71;1;0;1;0;0;1;0;1;56602_309471;2005.0
56603;830418;1939;F;5773734;partner;2.0;0;0;2;2;210;2;71;1;0;1;0;0;1;0;1;56603_830418;1968.0
56604;309475;1952;M;5773735;partner;2.0;0;0;2;2;210;2;58;1;0;0;0;0;1;0;1;56604_309475;1980.0
56605;309475;1952;F;5773736;partner;2.0;0;0;2;2;210;2;58;1;0;1;0;0;1;0;1;56605_309475;1980.0
56606;309477;1957;F;5773737;partner;2.0;0;0;2;2;210;2;53;1;0;1;0;0;1;0;1;56606_309477;1992.0
56607;309477;1957;M;5773738;partner;2.0;0;0;2;2;210;2;53;1;0;0;0;0;1;0;1;56607_309477;1992.0
56611;309487;1944;M;5773742;partner;2.0;0;0;2;2;210;2;66;1;0;0;0;0;1;0;1;56611_309487;1979.0
56612;309487;1946;F;5773743;partner;2.0;0;0;2;2;210;2;64;1;0;1;0;0;1;0;1;56612_309487;1979.0
56619;309496;1948;F;5773750;partner;2.0;0;0;2;2;210;2;62;1;0;1;0;0;1;0;1;56619_309496;2007.0
56620;309496;1951;M;5773751;partner;2.0;0;0;2;2;210;2;59;1;0;0;0;0;1;0;1;56620_309496;2007.0
56622;309503;1971;F;5773753;partner;2.0;2;0;2;4;220;2;39;1;0;1;0;0;1;0;1;56622_309503;1999.0
56623;309503;1973;M;5773754;partner;2.0;2;0;2;4;220;2;37;1;0;0;0;0;1;0;1;56623_309503;1999.0
56638;309514;1954;M;5773769;partner;2.0;0;0;2;2;210;2;56;1;0;0;0;0;1;0;1;56638_309514;2008.0
56639;309514;1956;F;5773770;partner;2.0;0;0;2;2;210;2;54;1;0;1;0;0;1;0;1;56639_309514;2008.0
56642;309528;1943;M;5773773;partner;2.0;0;0;2;2;210;2;67;1;0;0;0;0;1;0;1;56642_309528;2004.0
56643;309528;1951;F;5773774;partner;2.0;0;0;2;2;210;2;59;1;0;1;0;0;1;0;1;56643_309528;2004.0
56650;309534;1975;F;5773781;partner;2.0;0;0;2;2;210;2;35;1;0;1;0;0;1;0;1;56650_309534;2007.0
56651;309534;1976;M;5773782;partner;2.0;0;0;2;2;210;2;34;1;0;0;0;0;1;0;1;56651_309534;2007.0
56655;309546;1953;M;5773786;partner;2.0;2;0;2;4;220;2;57;1;0;0;0;0;1;0;1;56655_309546;2003.0
56656;309546;1963;F;5773787;partner;2.0;2;0;2;4;220;2;47;1;0;1;0;0;1;0;1;56656_309546;2003.0
56659;309555;1947;F;5773790;partner;2.0;0;0;2;2;210;2;63;1;0;1;0;0;1;0;1;56659_309555;1999.0
56660;309555;1949;M;5773791;partner;2.0;0;0;2;2;210;2;61;1;0;0;0;0;1;0;1;56660_309555;1999.0
56661;309557;1981;M;5773792;partner;2.0;0;0;2;2;210;2;29;1;0;0;0;0;1;0;1;56661_309557;2009.0
56662;830504;1981;M;5773793;partner;2.0;0;0;2;2;210;2;29;1;0;0;0;0;1;0;1;56662_830504;2010.0
56663;309557;1988;F;5773794;partner;2.0;0;0;2;2;210;2;22;1;0;1;0;0;1;0;1;56663_309557;2009.0
56664;830504;1988;F;5773795;partner;2.0;0;0;2;2;210;2;22;1;0;1;0;0;1;0;1;56664_830504;2010.0
56669;309566;1953;M;5773800;partner;2.0;2;0;2;4;220;2;57;1;0;0;0;0;1;0;1;56669_309566;1997.0
56670;830513;1953;M;5773801;partner;2.0;2;0;2;4;220;2;57;1;0;0;0;0;1;0;1;56670_830513;1996.0
56671;309566;1970;F;5773802;partner;2.0;2;0;2;4;220;2;40;1;0;1;0;0;1;0;1;56671_309566;1997.0
56672;830513;1970;F;5773803;partner;2.0;2;0;2;4;220;2;40;1;0;1;0;0;1;0;1;56672_830513;1996.0
56679;309570;1980;M;5773810;partner;2.0;0;0;2;2;210;2;30;1;0;0;0;0;1;0;1;56679_309570;2001.0
56680;830517;1980;M;5773811;partner;2.0;0;0;2;2;210;2;30;1;0;0;0;0;1;0;1;56680_830517;2009.0
56681;309570;1981;F;5773812;partner;2.0;0;0;2;2;210;2;29;1;0;1;0;0;1;0;1;56681_309570;2001.0
56682;830517;1981;F;5773813;partner;2.0;0;0;2;2;210;2;29;1;0;1;0;0;1;0;1;56682_830517;2009.0
56693;309578;1985;M;5773824;partner;2.0;0;0;2;2;210;2;25;1;0;0;0;0;1;0;1;56693_309578;2008.0
56694;309578;1988;F;5773825;partner;2.0;0;0;2;2;210;2;22;1;0;1;0;0;1;0;1;56694_309578;2008.0
56695;309579;1954;M;5773826;partner;2.0;0;0;2;2;210;2;56;1;0;0;0;0;1;0;1;56695_309579;1995.0
56696;309579;1955;F;5773827;partner;2.0;0;0;2;2;210;2;55;1;0;1;0;0;1;0;1;56696_309579;1995.0
56712;309625;1956;M;5773843;partner;2.0;1;0;2;3;220;2;54;1;0;0;0;0;1;0;1;56712_309625;1999.0
56713;830572;1956;M;5773844;partner;2.0;1;0;2;3;220;2;54;1;0;0;0;0;1;0;1;56713_830572;1984.0
56714;309625;1959;F;5773845;partner;2.0;1;0;2;3;220;2;51;1;0;1;0;0;1;0;1;56714_309625;1999.0
56715;830572;1959;F;5773846;partner;2.0;1;0;2;3;220;2;51;1;0;1;0;0;1;0;1;56715_830572;1984.0
56726;309638;1928;M;5773857;partner;2.0;0;0;2;2;210;2;82;1;0;0;0;0;1;0;1;56726_309638;1981.0
56727;309638;1931;F;5773858;partner;2.0;0;0;2;2;210;2;79;1;0;1;0;0;1;0;1;56727_309638;1981.0
56734;309653;1969;M;5773865;partner;2.0;0;0;2;2;210;2;41;1;0;0;0;0;1;0;1;56734_309653;1990.0
56735;309653;1971;F;5773866;partner;2.0;0;0;2;2;210;2;39;1;0;1;0;0;1;0;1;56735_309653;1990.0
56736;309657;1939;M;5773867;partner;2.0;0;0;2;2;210;2;71;1;0;0;0;0;1;0;1;56736_309657;1994.0
56737;309657;1940;F;5773868;partner;2.0;0;0;2;2;210;2;70;1;0;1;0;0;1;0;1;56737_309657;1994.0
56738;309665;1934;F;5773869;partner;2.0;0;0;2;2;210;2;76;1;0;1;0;0;1;0;1;56738_309665;1985.0
56739;830612;1934;F;5773870;partner;2.0;0;0;2;2;210;2;76;1;0;1;0;0;1;0;1;56739_830612;2006.0
56740;1351559;1934;F;5773871;partner;2.0;0;0;2;2;210;2;76;1;0;1;0;0;1;0;1;56740_1351559;2005.0
56741;309665;1935;M;5773872;partner;2.0;0;0;2;2;210;2;75;1;0;0;0;0;1;0;1;56741_309665;1985.0
56742;830612;1935;M;5773873;partner;2.0;0;0;2;2;210;2;75;1;0;0;0;0;1;0;1;56742_830612;2006.0
56743;1351559;1935;M;5773874;partner;2.0;0;0;2;2;210;2;75;1;0;0;0;0;1;0;1;56743_1351559;2005.0
56751;309682;1950;M;5773882;partner;2.0;0;0;2;2;210;2;60;1;0;0;0;0;1;0;1;56751_309682;2002.0
56752;830629;1950;M;5773883;partner;2.0;0;0;2;2;210;2;60;1;0;0;0;0;1;0;1;56752_830629;2008.0
56753;309682;1955;F;5773884;partner;2.0;0;0;2;2;210;2;55;1;0;1;0;0;1;0;1;56753_309682;2002.0
56754;830629;1955;F;5773885;partner;2.0;0;0;2;2;210;2;55;1;0;1;0;0;1;0;1;56754_830629;2008.0
56764;309697;1967;M;5773895;partner;2.0;2;0;2;4;220;2;43;1;0;0;0;0;1;0;1;56764_309697;1988.0
56765;309697;1970;F;5773896;partner;2.0;2;0;2;4;220;2;40;1;0;1;0;0;1;0;1;56765_309697;1988.0
56770;309717;1954;M;5773901;partner;2.0;1;0;2;3;220;2;56;1;0;0;0;0;1;0;1;56770_309717;2010.0
56771;309717;1957;F;5773902;partner;2.0;1;0;2;3;220;2;53;1;0;1;0;0;1;0;1;56771_309717;2010.0
56781;309733;1972;M;5773912;partner;2.0;2;0;2;4;220;2;38;1;0;0;0;0;1;0;1;56781_309733;1996.0
56782;309733;1972;F;5773913;partner;2.0;2;0;2;4;220;2;38;1;0;1;0;0;1;0;1;56782_309733;1996.0
56789;309751;1929;F;5773920;partner;2.0;0;0;2;2;210;2;81;1;0;1;0;0;1;0;1;56789_309751;1993.0
56790;309751;1931;M;5773921;partner;2.0;0;0;2;2;210;2;79;1;0;0;0;0;1;0;1;56790_309751;1993.0
56791;309752;1960;M;5773922;partner;2.0;2;0;2;4;220;2;50;1;0;0;0;0;1;0;1;56791_309752;1984.0
56792;309752;1960;F;5773923;partner;2.0;2;0;2;4;220;2;50;1;0;1;0;0;1;0;1;56792_309752;1984.0
56803;309763;1978;F;5773934;partner;2.0;2;0;2;4;220;2;32;1;0;1;0;0;1;0;1;56803_309763;2008.0
56804;309763;1982;M;5773935;partner;2.0;2;0;2;4;220;2;28;1;0;0;0;0;1;0;1;56804_309763;2008.0
56809;309770;1952;F;5773940;partner;2.0;0;0;2;2;210;2;58;1;0;1;0;0;1;0;1;56809_309770;2008.0
56810;309770;1957;M;5773941;partner;2.0;0;0;2;2;210;2;53;1;0;0;0;0;1;0;1;56810_309770;2008.0
56813;309775;1980;M;5773944;partner;2.0;0;0;2;2;210;2;30;1;0;0;0;0;1;0;1;56813_309775;2002.0
56814;830722;1980;M;5773945;partner;2.0;0;0;2;2;210;2;30;1;0;0;0;0;1;0;1;56814_830722;2010.0
56815;309775;1981;F;5773946;partner;2.0;0;0;2;2;210;2;29;1;0;1;0;0;1;0;1;56815_309775;2002.0
56816;830722;1981;F;5773947;partner;2.0;0;0;2;2;210;2;29;1;0;1;0;0;1;0;1;56816_830722;2010.0
56817;309778;1928;M;5773948;partner;2.0;0;0;2;2;210;2;82;1;0;0;0;0;1;0;1;56817_309778;2007.0
56818;830725;1928;M;5773949;partner;2.0;0;0;2;2;210;2;82;1;0;0;0;0;1;0;1;56818_830725;1990.0
56819;1351672;1928;M;5773950;partner;2.0;0;0;2;2;210;2;82;1;0;0;0;0;1;0;1;56819_1351672;1967.0
56820;309778;1933;F;5773951;partner;2.0;0;0;2;2;210;2;77;1;0;1;0;0;1;0;1;56820_309778;2007.0
56821;830725;1933;F;5773952;partner;2.0;0;0;2;2;210;2;77;1;0;1;0;0;1;0;1;56821_830725;1990.0
56822;1351672;1933;F;5773953;partner;2.0;0;0;2;2;210;2;77;1;0;1;0;0;1;0;1;56822_1351672;1967.0
56823;309780;1945;M;5773954;partner;2.0;0;0;2;2;210;2;65;1;0;0;0;0;1;0;1;56823_309780;1966.0
56824;830727;1945;M;5773955;partner;2.0;0;0;2;2;210;2;65;1;0;0;0;0;1;0;1;56824_830727;1970.0
56825;309780;1948;F;5773956;partner;2.0;0;0;2;2;210;2;62;1;0;1;0;0;1;0;1;56825_309780;1966.0
56826;830727;1948;F;5773957;partner;2.0;0;0;2;2;210;2;62;1;0;1;0;0;1;0;1;56826_830727;1970.0
56829;309784;1935;M;5773960;partner;2.0;0;0;2;2;210;2;75;1;0;0;0;0;1;0;1;56829_309784;2001.0
56830;309784;1936;F;5773961;partner;2.0;0;0;2;2;210;2;74;1;0;1;0;0;1;0;1;56830_309784;2001.0
56836;309793;1955;M;5773967;partner;2.0;0;0;2;2;210;2;55;1;0;0;0;0;1;0;1;56836_309793;1986.0
56837;830740;1955;M;5773968;partner;2.0;0;0;2;2;210;2;55;1;0;0;0;0;1;0;1;56837_830740;1995.0
56838;1351687;1955;M;5773969;partner;2.0;0;0;2;2;210;2;55;1;0;0;0;0;1;0;1;56838_1351687;1984.0
56839;309793;1960;F;5773970;partner;2.0;0;0;2;2;210;2;50;1;0;1;0;0;1;0;1;56839_309793;1986.0
56840;830740;1960;F;5773971;partner;2.0;0;0;2;2;210;2;50;1;0;1;0;0;1;0;1;56840_830740;1995.0
56841;1351687;1960;F;5773972;partner;2.0;0;0;2;2;210;2;50;1;0;1;0;0;1;0;1;56841_1351687;1984.0
56842;309794;1950;M;5773973;partner;2.0;1;0;2;3;220;2;60;1;0;0;0;0;1;0;1;56842_309794;1985.0
56843;830741;1950;M;5773974;partner;2.0;1;0;2;3;220;2;60;1;0;0;0;0;1;0;1;56843_830741;2000.0
56844;309794;1953;F;5773975;partner;2.0;1;0;2;3;220;2;57;1;0;1;0;0;1;0;1;56844_309794;1985.0
56845;830741;1953;F;5773976;partner;2.0;1;0;2;3;220;2;57;1;0;1;0;0;1;0;1;56845_830741;2000.0
56848;309797;1941;F;5773979;partner;2.0;0;0;2;2;210;2;69;1;0;1;0;0;1;0;1;56848_309797;1964.5
56849;830744;1941;F;5773980;partner;2.0;0;0;2;2;210;2;69;1;0;1;0;0;1;0;1;56849_830744;1964.5
56850;309797;1950;M;5773981;partner;2.0;0;0;2;2;210;2;60;1;0;0;0;0;1;0;1;56850_309797;1964.5
56851;830744;1950;M;5773982;partner;2.0;0;0;2;2;210;2;60;1;0;0;0;0;1;0;1;56851_830744;1964.5
56857;309810;1965;M;5773988;partner;2.0;0;0;2;2;210;2;45;1;0;0;0;0;1;0;1;56857_309810;1989.0
56858;309810;1971;F;5773989;partner;2.0;0;0;2;2;210;2;39;1;0;1;0;0;1;0;1;56858_309810;1989.0
56863;309815;1946;M;5773994;partner;2.0;0;0;2;2;210;2;64;1;0;0;0;0;1;0;1;56863_309815;2010.0
56864;309815;1947;F;5773995;partner;2.0;0;0;2;2;210;2;63;1;0;1;0;0;1;0;1;56864_309815;2010.0
56866;309821;1926;M;5773997;partner;2.0;0;0;2;2;210;2;84;1;0;0;0;0;1;0;1;56866_309821;1975.0
56867;830768;1926;M;5773998;partner;2.0;0;0;2;2;210;2;84;1;0;0;0;0;1;0;1;56867_830768;1995.0
56868;309821;1932;F;5773999;partner;2.0;0;0;2;2;210;2;78;1;0;1;0;0;1;0;1;56868_309821;1975.0
56869;830768;1932;F;5774000;partner;2.0;0;0;2;2;210;2;78;1;0;1;0;0;1;0;1;56869_830768;1995.0
56870;309824;1940;M;5774001;partner;2.0;0;0;2;2;210;2;70;1;0;0;0;0;1;0;1;56870_309824;1993.0
56871;830771;1940;M;5774002;partner;2.0;0;0;2;2;210;2;70;1;0;0;0;0;1;0;1;56871_830771;1970.0
56872;309824;1944;F;5774003;partner;2.0;0;0;2;2;210;2;66;1;0;1;0;0;1;0;1;56872_309824;1993.0
56873;830771;1944;F;5774004;partner;2.0;0;0;2;2;210;2;66;1;0;1;0;0;1;0;1;56873_830771;1970.0
56875;309828;1951;M;5774006;partner;2.0;1;0;2;3;220;2;59;1;0;0;0;0;1;0;1;56875_309828;2003.0
56876;309828;1957;F;5774007;partner;2.0;1;0;2;3;220;2;53;1;0;1;0;0;1;0;1;56876_309828;2003.0
56888;309832;1927;M;5774019;partner;2.0;0;0;2;2;210;2;83;1;0;0;0;0;1;0;1;56888_309832;1968.0
56889;309832;1927;F;5774020;partner;2.0;0;0;2;2;210;2;83;1;0;1;0;0;1;0;1;56889_309832;1968.0
56890;309835;1980;F;5774021;partner;2.0;0;0;2;2;210;2;30;1;0;1;0;0;1;0;1;56890_309835;2008.0
56891;309835;1980;M;5774022;partner;2.0;0;0;2;2;210;2;30;1;0;0;0;0;1;0;1;56891_309835;2008.0
56895;309840;1968;M;5774026;partner;2.0;2;0;2;4;220;2;42;1;0;0;0;0;1;0;1;56895_309840;2010.0
56896;309840;1969;F;5774027;partner;2.0;2;0;2;4;220;2;41;1;0;1;0;0;1;0;1;56896_309840;2010.0
56908;309846;1950;M;5774039;partner;2.0;0;0;2;2;210;2;60;1;0;0;0;0;1;0;1;56908_309846;1995.0
56909;830793;1950;M;5774040;partner;2.0;0;0;2;2;210;2;60;1;0;0;0;0;1;0;1;56909_830793;1997.0
56910;309846;1956;F;5774041;partner;2.0;0;0;2;2;210;2;54;1;0;1;0;0;1;0;1;56910_309846;1995.0
56911;830793;1956;F;5774042;partner;2.0;0;0;2;2;210;2;54;1;0;1;0;0;1;0;1;56911_830793;1997.0
56924;309863;1967;F;5774055;partner;2.0;2;0;2;4;220;2;43;1;0;1;0;0;1;0;1;56924_309863;2005.0
56925;309863;1969;M;5774056;partner;2.0;2;0;2;4;220;2;41;1;0;0;0;0;1;0;1;56925_309863;2005.0
56932;309878;1940;M;5774063;partner;2.0;0;0;2;2;210;2;70;1;0;0;0;0;1;0;1;56932_309878;1976.0
56933;309878;1941;F;5774064;partner;2.0;0;0;2;2;210;2;69;1;0;1;0;0;1;0;1;56933_309878;1976.0
56935;309887;1965;M;5774066;partner;2.0;0;0;2;2;210;2;45;1;0;0;0;0;1;0;1;56935_309887;1999.0
56936;830834;1965;M;5774067;partner;2.0;0;0;2;2;210;2;45;1;0;0;0;0;1;0;1;56936_830834;2006.0
56937;1351781;1965;M;5774068;partner;2.0;0;0;2;2;210;2;45;1;0;0;0;0;1;0;1;56937_1351781;2008.0
56938;309887;1974;F;5774069;partner;2.0;0;0;2;2;210;2;36;1;0;1;0;0;1;0;1;56938_309887;1999.0
56939;830834;1974;F;5774070;partner;2.0;0;0;2;2;210;2;36;1;0;1;0;0;1;0;1;56939_830834;2006.0
56940;1351781;1974;F;5774071;partner;2.0;0;0;2;2;210;2;36;1;0;1;0;0;1;0;1;56940_1351781;2008.0
56941;309890;1964;M;5774072;partner;2.0;2;0;2;4;220;2;46;1;0;0;0;0;1;0;1;56941_309890;1992.0
56942;830837;1964;M;5774073;partner;2.0;2;0;2;4;220;2;46;1;0;0;0;0;1;0;1;56942_830837;2007.0
56943;309890;1968;F;5774074;partner;2.0;2;0;2;4;220;2;42;1;0;1;0;0;1;0;1;56943_309890;1992.0
56944;830837;1968;F;5774075;partner;2.0;2;0;2;4;220;2;42;1;0;1;0;0;1;0;1;56944_830837;2007.0
56950;309900;1974;M;5774081;partner;2.0;2;0;2;4;220;2;36;1;0;0;0;0;1;0;1;56950_309900;2002.0
56951;309900;1975;F;5774082;partner;2.0;2;0;2;4;220;2;35;1;0;1;0;0;1;0;1;56951_309900;2002.0
56954;309901;1943;F;5774085;partner;2.0;1;0;2;3;220;2;67;1;0;1;0;0;1;0;1;56954_309901;1973.0
56955;309901;1944;M;5774086;partner;2.0;1;0;2;3;220;2;66;1;0;0;0;0;1;0;1;56955_309901;1973.0
56963;309906;1957;F;5774094;partner;2.0;0;0;2;2;210;2;53;1;0;1;0;0;1;0;1;56963_309906;1986.0
56964;309906;1961;M;5774095;partner;2.0;0;0;2;2;210;2;49;1;0;0;0;0;1;0;1;56964_309906;1986.0
56965;309907;1948;M;5774096;partner;2.0;0;0;2;2;210;2;62;1;0;0;0;0;1;0;1;56965_309907;2001.0
56966;309907;1951;F;5774097;partner;2.0;0;0;2;2;210;2;59;1;0;1;0;0;1;0;1;56966_309907;2001.0
56975;309917;1941;M;5774106;partner;2.0;0;0;2;2;210;2;69;1;0;0;0;0;1;0;1;56975_309917;1992.0
56976;830864;1941;M;5774107;partner;2.0;0;0;2;2;210;2;69;1;0;0;0;0;1;0;1;56976_830864;2010.0
56977;309917;1946;F;5774108;partner;2.0;0;0;2;2;210;2;64;1;0;1;0;0;1;0;1;56977_309917;1992.0
56978;830864;1946;F;5774109;partner;2.0;0;0;2;2;210;2;64;1;0;1;0;0;1;0;1;56978_830864;2010.0
56980;309921;1940;M;5774111;partner;2.0;0;0;2;2;210;2;70;1;0;0;0;0;1;0;1;56980_309921;1992.0
56981;309921;1940;F;5774112;partner;2.0;0;0;2;2;210;2;70;1;0;1;0;0;1;0;1;56981_309921;1992.0
56982;309922;1966;M;5774113;partner;2.0;0;0;2;2;210;2;44;1;0;0;0;0;1;0;1;56982_309922;1996.0
56983;830869;1966;M;5774114;partner;2.0;0;0;2;2;210;2;44;1;0;0;0;0;1;0;1;56983_830869;2000.0
56984;1351816;1966;M;5774115;partner;2.0;0;0;2;2;210;2;44;1;0;0;0;0;1;0;1;56984_1351816;2009.0
56985;309922;1978;F;5774116;partner;2.0;0;0;2;2;210;2;32;1;0;1;0;0;1;0;1;56985_309922;1996.0
56986;830869;1978;F;5774117;partner;2.0;0;0;2;2;210;2;32;1;0;1;0;0;1;0;1;56986_830869;2000.0
56987;1351816;1978;F;5774118;partner;2.0;0;0;2;2;210;2;32;1;0;1;0;0;1;0;1;56987_1351816;2009.0
56998;309929;1947;M;5774129;partner;2.0;0;0;2;2;210;2;63;1;0;0;0;0;1;0;1;56998_309929;1989.0
56999;309929;1950;F;5774130;partner;2.0;0;0;2;2;210;2;60;1;0;1;0;0;1;0;1;56999_309929;1989.0
57017;309948;1946;F;5774148;partner;2.0;0;0;2;2;210;2;64;1;0;1;0;0;1;0;1;57017_309948;1971.0
57018;830895;1946;F;5774149;partner;2.0;0;0;2;2;210;2;64;1;0;1;0;0;1;0;1;57018_830895;1993.0
57019;309948;1950;M;5774150;partner;2.0;0;0;2;2;210;2;60;1;0;0;0;0;1;0;1;57019_309948;1971.0
57020;830895;1950;M;5774151;partner;2.0;0;0;2;2;210;2;60;1;0;0;0;0;1;0;1;57020_830895;1993.0
57021;309951;1969;M;5774152;partner;2.0;2;0;2;4;220;2;41;1;0;0;0;0;1;0;1;57021_309951;1996.0
57022;309951;1975;F;5774153;partner;2.0;2;0;2;4;220;2;35;1;0;1;0;0;1;0;1;57022_309951;1996.0
57044;309966;1941;M;5774175;partner;2.0;0;0;2;2;210;2;69;1;0;0;0;0;1;0;1;57044_309966;2008.0
57045;830913;1941;M;5774176;partner;2.0;0;0;2;2;210;2;69;1;0;0;0;0;1;0;1;57045_830913;1993.0
57046;309966;1944;F;5774177;partner;2.0;0;0;2;2;210;2;66;1;0;1;0;0;1;0;1;57046_309966;2008.0
57047;830913;1944;F;5774178;partner;2.0;0;0;2;2;210;2;66;1;0;1;0;0;1;0;1;57047_830913;1993.0
57048;309967;1979;M;5774179;partner;2.0;2;0;2;4;220;2;31;1;0;0;0;0;1;0;1;57048_309967;2004.0
57049;309967;1983;F;5774180;partner;2.0;2;0;2;4;220;2;27;1;0;1;0;0;1;0;1;57049_309967;2004.0
57054;309973;1938;M;5774185;partner;2.0;0;0;2;2;210;2;72;1;0;0;0;0;1;0;1;57054_309973;2000.0
57055;309973;1945;F;5774186;partner;2.0;0;0;2;2;210;2;65;1;0;1;0;0;1;0;1;57055_309973;2000.0
57057;309978;1956;M;5774188;partner;2.0;1;0;2;3;220;2;54;1;0;0;0;0;1;0;1;57057_309978;2000.0
57058;309978;1959;F;5774189;partner;2.0;1;0;2;3;220;2;51;1;0;1;0;0;1;0;1;57058_309978;2000.0
57060;309987;1947;M;5774191;partner;2.0;0;0;2;2;210;2;63;1;0;0;0;0;1;0;1;57060_309987;1979.0
57061;309987;1948;F;5774192;partner;2.0;0;0;2;2;210;2;62;1;0;1;0;0;1;0;1;57061_309987;1979.0
57062;309989;1974;M;5774193;partner;2.0;1;0;2;3;220;2;36;1;0;0;0;0;1;0;1;57062_309989;2010.0
57063;309989;1976;F;5774194;partner;2.0;1;0;2;3;220;2;34;1;0;1;0;0;1;0;1;57063_309989;2010.0
57070;309993;1963;M;5774201;partner;2.0;3;0;2;5;220;2;47;1;0;0;0;0;1;0;1;57070_309993;2010.0
57071;309993;1964;F;5774202;partner;2.0;3;0;2;5;220;2;46;1;0;1;0;0;1;0;1;57071_309993;2010.0
57075;309994;1933;M;5774206;partner;2.0;0;0;2;2;210;2;77;1;0;0;0;0;1;0;1;57075_309994;2009.0
57076;309994;1940;F;5774207;partner;2.0;0;0;2;2;210;2;70;1;0;1;0;0;1;0;1;57076_309994;2009.0
57077;309999;1962;M;5774208;partner;2.0;2;0;2;4;220;2;48;1;0;0;0;0;1;0;1;57077_309999;2000.0
57078;309999;1964;F;5774209;partner;2.0;2;0;2;4;220;2;46;1;0;1;0;0;1;0;1;57078_309999;2000.0
57093;310008;1965;F;5774224;partner;2.0;2;0;2;4;220;2;45;1;0;1;0;0;1;0;1;57093_310008;1992.0
57094;830955;1965;F;5774225;partner;2.0;2;0;2;4;220;2;45;1;0;1;0;0;1;0;1;57094_830955;2001.0
57095;310008;1967;M;5774226;partner;2.0;2;0;2;4;220;2;43;1;0;0;0;0;1;0;1;57095_310008;1992.0
57096;830955;1967;M;5774227;partner;2.0;2;0;2;4;220;2;43;1;0;0;0;0;1;0;1;57096_830955;2001.0
57104;310015;1945;M;5774235;partner;2.0;0;0;2;2;210;2;65;1;0;0;0;0;1;0;1;57104_310015;1979.0
57105;310015;1951;F;5774236;partner;2.0;0;0;2;2;210;2;59;1;0;1;0;0;1;0;1;57105_310015;1979.0
57109;310017;1948;F;5774240;partner;2.0;0;0;2;2;210;2;62;1;0;1;0;0;1;0;1;57109_310017;1999.0
57110;830964;1948;F;5774241;partner;2.0;0;0;2;2;210;2;62;1;0;1;0;0;1;0;1;57110_830964;2001.0
57111;310017;1954;M;5774242;partner;2.0;0;0;2;2;210;2;56;1;0;0;0;0;1;0;1;57111_310017;1999.0
57112;830964;1954;M;5774243;partner;2.0;0;0;2;2;210;2;56;1;0;0;0;0;1;0;1;57112_830964;2001.0
57129;310037;1961;M;5774260;partner;2.0;0;0;2;2;210;2;49;1;0;0;0;0;1;0;1;57129_310037;2001.0
57130;830984;1961;M;5774261;partner;2.0;0;0;2;2;210;2;49;1;0;0;0;0;1;0;1;57130_830984;1989.0
57131;310037;1969;F;5774262;partner;2.0;0;0;2;2;210;2;41;1;0;1;0;0;1;0;1;57131_310037;2001.0
57132;830984;1969;F;5774263;partner;2.0;0;0;2;2;210;2;41;1;0;1;0;0;1;0;1;57132_830984;1989.0
57134;310051;1949;M;5774265;partner;2.0;0;0;2;2;210;2;61;1;0;0;0;0;1;0;1;57134_310051;1989.0
57135;830998;1949;M;5774266;partner;2.0;0;0;2;2;210;2;61;1;0;0;0;0;1;0;1;57135_830998;2002.0
57136;310051;1951;F;5774267;partner;2.0;0;0;2;2;210;2;59;1;0;1;0;0;1;0;1;57136_310051;1989.0
57137;830998;1951;F;5774268;partner;2.0;0;0;2;2;210;2;59;1;0;1;0;0;1;0;1;57137_830998;2002.0
57141;310062;1958;F;5774272;partner;2.0;0;0;2;2;210;2;52;1;0;1;0;0;1;0;1;57141_310062;1991.0
